-7.64,-9.7681,-10.751,-4.0662,-7.9891,-12.488,-4.8588,-8.1467,3
25.809,13.645,18.032,26.307,35.423,32.326,57.171,15.288,1
12.367,20.191,11.843,12.424,13.407,15.13,8.1768,7.2199,6
13.795,13.833,12.739,10.585,8.418,12.875,8.7886,21.914,6
60.036,80.228,60.224,81.012,71.569,71.21,84.564,69.41,2
30.615,19.774,21.402,30.851,17.347,29.376,30.623,41.663,1
12.143,19.024,13.325,9.4127,11.44,13.043,14.223,13.317,6
68.69,90.87,72.575,73.107,54.539,69.12,80.779,75.658,2
12.949,15.929,13.234,16.094,13.027,12.077,12.319,13.056,6
108.16,97.615,92.097,91.687,91.499,92.725,84.709,100.04,2
71.083,72.241,59.14,56.401,64.736,57.563,58.98,52.071,1
33.136,33.369,26.591,37.123,40.17,36.713,31.073,25.938,4
102.85,96.3,102.87,90.018,103.13,95.444,108.77,92.289,2
-16.498,-14.721,-16.262,-17.509,-16.579,-13.64,-20.684,-16.572,3
-22.224,-25.781,-22.18,-15.866,-30.04,-23.825,-11.396,-20.492,7
-2.2819,1.7994,-1.8374,-1.5995,0.56426,0.40112,-3.6006,0.55612,5
8.1877,20.832,10.84,11.075,9.6566,14.225,5.2563,12.55,6
32.57,40.096,22.307,37.649,28.529,17.032,15.484,27.028,1
68.296,64,76.234,94.888,83.693,73.688,88.189,77.556,2
14.083,8.3065,8.2898,15.082,15.042,12.847,12.059,16.055,6
-8.4576,-6.8077,-17.958,-8.15,-12.103,-11.63,-14.697,-11.74,3
81.09,85.089,82.77,86.702,71.272,90.616,65.657,62.447,2
-4.118,-5.0234,-9.5605,-8.5726,-4.0622,-7.716,1.7705,-4.8871,5
-13.887,-12.254,-3.0039,-13.041,-5.625,-11.589,-6.2707,-11.549,3
-17.582,-20.243,-22.096,-16.541,-18.149,-22.408,-24.595,-17.569,7
74.113,78.246,67.023,89.358,71.159,74.78,77.547,101.41,2
4.2003,-0.28791,4.6251,3.4512,4.5701,4.1856,5.6292,2.714,5
-21.185,-14.9,-18.032,-21.728,-28.953,-16.904,-18.896,-24.767,7
26.628,25.056,35.165,34.561,29.533,36.357,29.059,30.111,4
-20.068,-21.332,-11.668,-14.661,-16.592,-26.676,-13.639,-22.546,7
100.38,85.291,99.028,99.426,95.133,90.763,91.557,98.627,2
-21.613,-18.468,-19.046,-23.019,-17.999,-23.853,-23.792,-19.7,7
12.043,14.561,12.767,11.455,13.44,12.728,14.561,11.304,6
8.1875,9.584,13.25,11.397,10.074,10.289,9.1915,10.531,6
2.6453,-0.33799,-2.6029,3.1851,0.65551,-1.7815,1.8701,2.2942,5
-15.468,-18.669,-23.903,-24.07,-17.756,-22.922,-26.138,-26.291,7
31.552,31.204,37.734,35.46,36.425,39.896,41.962,40.407,4
-1.411,1.2251,-0.26704,2.1987,3.3451,1.037,0.49014,0.36406,5
36.611,34.302,36.755,39.597,34.719,40.677,36.968,32.436,4
1.7345,2.6058,4.0594,3.3329,3.0966,0.71862,-1.0844,-0.71799,5
29.079,33.514,35.449,34.049,32.965,28.897,33.847,32.871,4
18.103,21.179,29.06,32.659,17.107,35.671,22.793,28.133,1
23.856,19.379,23.918,23.887,40.657,29.176,37.765,24.628,1
4.5537,3.6714,0.20108,-1.8555,3.1774,4.7443,5.1418,1.7188,5
-23.482,-20.986,-17.221,-21.872,-21.483,-21.034,-21.117,-18.706,7
13.036,10.684,13.281,14.28,8.7912,7.6084,12.944,10.444,6
9.7102,8.4671,10.239,13.982,11.425,10.794,10.238,9.4594,6
22.403,34.618,27.994,29.36,38.229,34.203,36.02,29.263,4
9.8344,15.285,12.866,9.9561,14.759,9.9394,14.359,18.909,6
-20.516,-20.288,-17.613,-22.86,-21.171,-21.755,-18.257,-20.079,7
71.884,67.604,59.434,54.745,89.454,49.837,56.385,76.508,2
4.8983,5.5678,8.6236,10.314,7.4007,3.4038,4.9801,13.302,6
43.828,31.508,26.346,36.15,35.759,31.03,38.623,35.01,4
-9.047,-13.652,-6.8374,-4.2077,-10.039,-12.958,-12.859,-10.504,3
40.756,24.745,43.32,11.383,18.389,22.662,22.788,23.465,1
84.076,88.393,97.449,95.228,85.407,96.841,102.26,92.012,2
56.548,56.241,62.741,51.534,57.086,54.155,80.159,51.366,1
-12.105,-12.964,-12.078,-10.011,-12.081,-11.998,-13.092,-10.692,3
-6.0797,-7.8283,-3.8321,-6.5342,0.067466,-5.1838,1.7245,-6.5405,5
-13.803,-12.616,-11.844,-9.3259,-10.432,-10.203,-11.285,-10.584,3
-22.292,-21.973,-14.743,-23.745,-26.722,-23.857,-29.951,-15.644,7
40.468,41.612,34.768,41.145,34.757,27.033,36.525,31.81,4
7.9446,14.755,11.174,9.789,13.554,1.9025,11.048,14.955,6
9.01,12.835,9.7388,9.0591,8.6209,9.0302,11.264,10.87,6
11.034,11.051,7.5447,9.8525,7.4216,11.477,10.193,9.7167,6
28.544,27.427,33.523,28.644,36.761,30.57,31.778,28.859,4
100.18,84.62,68.634,110.35,82.96,71.968,72.146,95.328,2
9.2447,11.236,9.7984,8.5109,8.2927,6.3318,11.478,10.429,6
36.999,28.36,27.594,31.705,29.375,22.253,40.358,37.553,4
31.922,32.72,30.237,26.896,31.411,26.803,36.139,32.055,4
33.79,37.61,38.192,39.224,38.293,26.336,26.264,27.819,1
26.499,26,28.727,25.835,31.606,32.771,30.354,28.067,4
-0.90278,2.1949,2.9679,4.1139,3.1015,6.4322,-1.0932,3.4215,5
-22.67,-18.971,-22.284,-18.581,-19.772,-16.558,-17.892,-21.232,7
37.44,29.645,43.007,50.052,31.793,34.576,37.493,35.188,4
-25.778,-28.249,-17.236,-24.377,-23.396,-29.134,-14.523,-21.795,7
99.646,107.57,96.986,103.83,105.04,91.128,99.563,104.93,2
68.542,81.006,72.157,74.467,70.014,73.517,83.653,93.195,2
34.624,35.987,37.662,29.303,36.035,27.635,37.041,41.465,4
-2.4814,3.3889,-0.36722,3.2673,0.36066,-0.90196,5.0663,1.163,5
20.724,13.902,7.4308,8.6924,9.5447,6.1478,9.5406,14.881,6
-4.4482,-2.3034,-7.2538,-3.8642,-3.2493,1.09,-7.6873,-7.4698,5
-17.886,-18.819,-17.472,-19.517,-23.266,-17.232,-20.485,-18.142,7
-4.0089,-2.2067,-4.8817,-1.3166,-1.7603,-3.6767,-5.4181,4.58,5
99.086,106.91,88.972,99.017,83.404,98.281,96.157,103.89,2
-2.869,-3.1622,-6.3054,-3.9552,0.016752,-3.4167,-3.2128,-0.023626,5
36.924,42.994,19.718,33.132,36.261,12.245,26.871,30.526,1
-11.576,-14.38,-8.1504,-8.9854,-6.8538,-6.7691,-12.026,-14.636,3
-18.084,-23.409,-23.923,-22.08,-20.178,-19.783,-21.519,-19.593,7
5.3296,2.5605,-1.4299,0.69884,1.788,2.8816,1.9701,5.0855,5
-4.6187,-6.9549,-5.7995,-9.7591,-7.0968,-13.322,-11.322,-5.1552,3
-3.4929,-6.6344,-11.82,-3.6961,-3.8365,-0.66478,-2.3623,1.313,5
15.777,6.6584,15.909,14.966,15.103,9.236,10.299,9.4656,6
33.864,35.429,26.228,24.027,38.23,35.861,30.427,38.122,4
23.833,29.56,27.034,29.476,30.277,31.27,29.322,28.744,4
7.0963,7.1669,11.999,12.123,11.545,11.892,10.473,14.662,6
36.325,38.828,36.671,35.773,42.004,31.544,41.515,33.094,4
-17.812,-22.493,-16.613,-13.872,-17.879,-12.722,-20.498,-20.064,7
90.21,69.156,65.89,62.846,57.139,53.988,61.772,63.447,2
91.882,98.75,102.75,104.24,82.986,96.536,100.38,111.47,2
-21.276,-21.937,-19.802,-20.457,-22.507,-17.768,-23.575,-20.515,7
8.3962,11.433,8.971,8.8028,9.5994,10.338,11.703,9.7907,6
10.05,9.7574,9.373,9.8709,12.014,9.4802,8.8491,10.084,6
70.321,83.38,92.882,73.198,116.19,89.502,69.733,96.913,2
65.106,58.364,65.041,48.229,44.952,55.344,33.124,88.326,1
-17.516,-21.265,-27.592,-24.687,-24.267,-20.956,-20.694,-23.401,7
-9.5078,-9.1571,-7.7649,-12.189,-7.011,-14.189,-9.832,-2.5873,3
63.613,81.688,57.594,61.61,87.854,69.606,83.432,82.617,2
3.9135,0.53898,-1.967,-0.88407,0.099428,2.0737,4.1145,0.5356,5
-18.288,-12.434,-14.425,-19.721,-18.278,-20.358,-14.964,-10.273,3
9.7263,12.23,10.173,8.5777,12.39,9.325,9.7816,9.6756,6
7.5828,9.1673,6.6738,12.358,9.487,12.096,11.575,17.891,6
14.181,11.204,16.667,8.9793,7.9398,9.1852,12.407,10.693,6
7.9287,13.504,11.061,15.946,12.056,10.16,11.012,13.989,6
11.389,14.119,10.407,10.321,14.89,14.671,9.0233,9.0816,6
39.228,36.634,34.985,37.519,36.689,35.859,35.238,29.64,4
34.011,36.281,34.897,23.779,37.766,33.465,37.216,37.44,4
41.149,45.979,46.034,75.145,68.264,53.59,47.612,50.01,1
9.7453,8.8827,9.4727,10.551,9.9869,9.089,10.68,10.567,6
73.54,78.914,87.326,79.08,82.364,60.596,70.615,105.22,2
1.6426,-2.552,1.9338,2.8958,-0.089193,1.648,2.4823,1.5094,5
13.25,6.1618,11.771,15.262,16.515,14.656,6.189,7.4106,6
-5.7621,-4.233,1.2324,-3.3498,-1.7129,0.49686,-4.2116,-6.1489,5
-21.903,-21.534,-20.256,-28.165,-25.72,-18.604,-23.01,-25.27,7
11.839,15.648,11.266,13.561,8.1489,11.851,11.668,17.618,6
-20.093,-13.795,-11.842,-27.256,-16.916,-14.683,-19.286,-18.361,3
-4.4171,-3.5154,-2.8596,-3.3096,-0.32611,-11.239,-1.9059,-5.9584,5
-15.209,-14.232,-16.519,-17.389,-13.287,-13.873,-12.944,-15.492,3
98.796,89.075,93.367,92.463,89.447,90.353,87.106,98.699,2
10.438,12.45,11.856,11.233,12.864,8.8245,4.6693,9.4856,6
-5.4021,-2.9013,-0.28208,-2.8473,-5.7012,-8.5421,-3.3817,-6.5996,5
74.522,84.491,56.627,70.538,60.646,78.403,88.658,83.964,2
1.7354,-1.0961,1.4316,2.3492,-2.9983,0.095334,-3.4672,-1.4309,5
10.691,13.061,4.7518,12.994,12.55,11.232,13.957,10.301,6
11.006,11.569,10.06,16.287,15.856,4.241,4.0862,11.492,6
-9.6395,-8.2598,-13.204,-9.1642,-14.219,-2.3376,-5.5769,-9.9942,3
35.498,27.825,32.762,34.466,34.466,29.145,35.366,32.895,4
35.551,37.589,30.754,38.237,34.257,36.741,41.67,38.372,4
34.332,30.789,34.751,35.566,31.696,27.293,27.099,30.995,4
59.752,62.925,88.826,83.13,65.658,63.724,73.534,74.446,2
45.168,45.215,43.111,56.939,39.397,59.375,53.626,36.556,1
-11.849,-16.723,-12.416,-20.965,-8.0735,-23.739,-15.271,-17.635,3
95.133,100.81,91.021,118.69,86.27,93.193,107.03,89.046,2
11.447,11.138,9.9913,7.2383,8.4699,8.7011,9.212,8.7938,6
23.72,19.751,40.224,27.103,21.523,20.114,39.218,29.492,1
-22.625,-21.377,-19.045,-22.824,-17.41,-20.298,-20.47,-19.08,7
0.84135,1.0152,2.0614,4.9013,2.2786,2.3477,2.6442,1.4771,5
33.382,29.105,39.631,41.405,41.704,45.107,40.029,32.639,4
-11.956,-11.123,-10.755,-11.554,-12.879,-12.873,-10.66,-8.4392,3
0.31751,2.3751,-1.2845,-0.36303,2.6978,3.1691,-0.25568,-0.25057,5
18.033,8.5527,22.164,8.8757,19.733,12.287,17.051,12.968,6
105.06,103.48,86.81,84.726,101.04,88.518,96.895,104.89,2
8.718,9.1867,10.019,6.6304,12.35,12.26,8.5553,9.8111,6
-17.353,-17.468,-16.4,-19.683,-13.336,-14.801,-19.713,-18.661,3
103.6,53.497,97.537,98.886,70.979,88.911,51.01,86.369,2
-9.5278,-10.361,-11.514,-10.79,-11.201,-12.26,-12.146,-12.308,3
94.907,85.69,90.156,92.426,101.61,97.98,91.948,89.902,2
98.776,93.98,98.608,93.859,95.331,91.87,90.406,99.571,2
-2.0553,1.9332,0.058447,2.5175,-2.088,1.5029,2.2492,4.0926,5
-15.856,-28.466,-17.579,-19.995,-22.038,-13.533,-20.647,-23.831,7
37.024,63.484,67.097,51.448,50.736,71.88,55.019,45.702,1
-8.322,-8.8247,-11.732,-7.7015,-11.745,-10.845,-13.322,-14.018,3
10.02,9.5681,9.5356,12.272,9.832,8.6123,10.093,11.723,6
61.931,57.402,56.949,77.403,59.686,64.639,46.438,84.502,2
10.065,11.227,10.863,10.937,11.337,11.782,11.177,11,6
-28.529,-27.976,-23.79,-19.953,-24.713,-26.526,-14.582,-23.904,7
3.2253,4.8671,4.6728,-0.63525,2.0466,-0.1599,3.1359,0.47475,5
43.826,50.359,49.661,44.607,37.684,44.475,56.851,45.199,1
-11.001,-3.6436,-11.793,-11.307,-11.411,-8.9635,-8.2463,-10.181,3
43.737,40.367,60.018,44.435,41.399,42.685,47.678,46.357,1
38.13,32.961,32.969,28,34.677,36.309,33.937,32.571,4
35.913,25.708,35.728,39.959,30.592,35.28,38.668,37.953,4
36.435,38.901,39.269,37.733,38.184,39.213,39.157,37.102,4
41.207,52.981,57.179,44.979,56.97,49.634,50.574,34.621,1
-2.2624,0.79148,2.6215,4.4152,2.2326,6.3279,2.1206,2.961,5
-5.9694,-10.586,-6.533,-8.6264,-7.3288,-9.9119,-5.3831,-6.3958,3
-2.133,0.9636,-0.58868,1.2047,2.1591,2.1771,-0.46726,3.3829,5
-25.527,-20.717,-20.508,-17.398,-22.692,-12.438,-23.247,-22.991,7
111.35,105.99,99.006,99.42,97.193,100.41,97.768,93.865,2
9.0949,9.4226,11.44,9.5287,6.6268,16.524,11.785,7.6461,6
54.746,38.581,63.784,45.511,53.912,48.083,51.979,43.569,1
38.221,34.434,35.327,32.596,33.786,41.852,29.752,36.101,4
19.132,19.069,5.3178,9.9246,16.943,8.202,15.239,19.107,6
32.539,39.489,40.985,38.314,46.572,39.891,34.024,29.518,4
67.986,54.732,74.48,76.364,80.778,71.198,66.811,54.474,1
-2.0562,-8.9303,-5.589,-3.7935,-4.5724,-1.1345,-8.8415,-7.1299,5
1.9861,1.7404,1.6339,2.2588,6.592,3.2877,0.05796,4.1665,5
2.334,2.6065,2.5082,4.6235,1.0547,3.4583,4.2614,0.61335,5
-19.427,-15.629,-19.342,-14.197,-22.334,-21.606,-19.774,-20.626,3
2.1924,2.8042,-0.80779,3.751,-0.39867,3.1427,5.1376,5.7827,5
-22.203,-16.682,-25.399,-21.501,-9.7827,-26.886,-24.201,-20.956,7
100.94,106.68,88.469,94.587,99.493,97.895,99.255,97.547,2
-8.6834,-11.938,-7.3847,-10.525,-10.532,-8.2326,-7.3293,-17.232,3
-19.234,-19.634,-19.172,-22.704,-16.59,-21.012,-22.777,-20.296,7
29.357,28.304,32.418,31.137,31.503,26.129,25.497,35.113,4
13.154,10.726,11.359,14.666,13.358,10.989,7.601,13.069,6
49.561,51.869,60.846,54.127,63.307,69.458,58.252,57.006,1
14.854,12.172,10.973,13.792,12.868,15.748,17.017,10.81,6
28.816,31.162,31.358,26.536,27.163,35.261,36.105,33.737,4
36.316,33.234,31.746,31.124,36.724,36.309,43.801,38.55,4
2.8114,0.70858,0.8891,-0.013559,2.9984,1.0053,1.3321,3.4678,5
79.172,100.79,105.41,93.218,99.602,71.795,100.56,77.242,2
-9.0542,-6.9404,-5.9892,-10.556,-12.897,-7.3237,-13.316,-10.644,3
15.539,8.7947,12.058,11.054,11.177,2.6902,13.624,11.259,6
-12.877,-10.405,-11.935,-11.056,-14.552,-12.267,-9.9194,-11.003,3
22.567,19.197,28.716,36.075,33.225,41.198,24.409,30.882,1
76.409,91.404,91.529,59.156,91.511,73.795,65.285,92.82,2
51.836,83.593,76.784,68.641,44.753,52.316,42.691,62.815,1
-13.512,-14.437,-13.386,-7.4367,-13.305,-11.857,-4.265,-6.0942,3
-3.8169,-3.9436,-6.3869,-6.0273,-4.6267,-5.509,-4.4983,-1.1492,5
87.62,82.629,83.025,73.169,54.178,73.606,86.931,47.414,2
-7.1583,-2.7196,-5.2811,-3.9401,-1.7716,-4.0094,-3.0735,-6.8331,5
74.308,64.625,72.1,85.184,78.44,98.858,70.289,57.725,2
76.179,97.907,84.538,56.35,100.32,78.599,55.245,72.134,2
2.6175,2.4695,1.5967,-1.1258,2.1072,-0.52956,1.2508,1.5617,5
4.602,12.628,14.426,9.9356,11.714,9.6317,12.959,13.939,6
-6.3052,-9.7417,-4.8298,-5.848,-4.1977,-6.7938,-7.0528,-5.6601,5
